2025-12-27 23:01:09.163 [info] Started local extension host with pid 210553.
2025-12-27 23:01:09.230 [info] Placing extension(s) asvetliakov.vscode-neovim on a separate extension host.
2025-12-27 23:01:09.245 [info] [muhammad-sammy.csharp]: Command `o.restart` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.245 [info] [muhammad-sammy.csharp]: Command `o.pickProjectAndStart` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.245 [info] [muhammad-sammy.csharp]: Command `dotnet.openSolution` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.246 [info] [muhammad-sammy.csharp]: Command `o.fixAll.solution` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.246 [info] [muhammad-sammy.csharp]: Command `o.fixAll.project` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.246 [info] [muhammad-sammy.csharp]: Command `o.fixAll.document` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.246 [info] [muhammad-sammy.csharp]: Command `o.reanalyze.allProjects` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.246 [info] [muhammad-sammy.csharp]: Command `o.reanalyze.currentProject` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.246 [info] [muhammad-sammy.csharp]: Command `dotnet.generateAssets` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.247 [info] [muhammad-sammy.csharp]: Command `dotnet.restore.project` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.247 [info] [muhammad-sammy.csharp]: Command `dotnet.restore.all` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.247 [info] [muhammad-sammy.csharp]: Command `csharp.listProcess` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.247 [info] [muhammad-sammy.csharp]: Command `csharp.listRemoteProcess` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.247 [info] [muhammad-sammy.csharp]: Command `csharp.listRemoteDockerProcess` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.247 [info] [muhammad-sammy.csharp]: Command `csharp.attachToProcess` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.248 [info] [muhammad-sammy.csharp]: Command `csharp.reportIssue` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.248 [info] [muhammad-sammy.csharp]: Command `csharp.showDecompilationTerms` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.248 [info] [muhammad-sammy.csharp]: Command `extension.showRazorCSharpWindow` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.248 [info] [muhammad-sammy.csharp]: Command `extension.showRazorHtmlWindow` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.248 [info] [muhammad-sammy.csharp]: Command `razor.reportIssue` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.248 [info] [muhammad-sammy.csharp]: Command `dotnet.test.runTestsInContext` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.248 [info] [muhammad-sammy.csharp]: Command `dotnet.test.debugTestsInContext` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.249 [info] [muhammad-sammy.csharp]: Command `dotnet.restartServer` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:01:09.258 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.inlayHints.enableInlayHintsForObjectCreationParameters'. This property is already registered.
2025-12-27 23:01:09.258 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.inlayHints.enableInlayHintsForOtherParameters'. This property is already registered.
2025-12-27 23:01:09.258 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.inlayHints.enableInlayHintsForParameters'. This property is already registered.
2025-12-27 23:01:09.258 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.inlayHints.suppressInlayHintsForParametersThatDifferOnlyBySuffix'. This property is already registered.
2025-12-27 23:01:09.258 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.inlayHints.suppressInlayHintsForParametersThatMatchArgumentName'. This property is already registered.
2025-12-27 23:01:09.258 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.inlayHints.suppressInlayHintsForParametersThatMatchMethodIntent'. This property is already registered.
2025-12-27 23:01:09.258 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.navigation.navigateToDecompiledSources'. This property is already registered.
2025-12-27 23:01:09.258 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.navigation.navigateToSourceLinkAndEmbeddedSources'. This property is already registered.
2025-12-27 23:01:09.258 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.quickInfo.showRemarksInQuickInfo'. This property is already registered.
2025-12-27 23:01:09.259 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.symbolSearch.searchReferenceAssemblies'. This property is already registered.
2025-12-27 23:01:09.259 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.stopAtEntry'. This property is already registered.
2025-12-27 23:01:09.259 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.console'. This property is already registered.
2025-12-27 23:01:09.259 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.sourceFileMap'. This property is already registered.
2025-12-27 23:01:09.259 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.justMyCode'. This property is already registered.
2025-12-27 23:01:09.259 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.requireExactSource'. This property is already registered.
2025-12-27 23:01:09.259 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.enableStepFiltering'. This property is already registered.
2025-12-27 23:01:09.259 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.exceptions'. This property is already registered.
2025-12-27 23:01:09.260 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.moduleLoad'. This property is already registered.
2025-12-27 23:01:09.260 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.programOutput'. This property is already registered.
2025-12-27 23:01:09.260 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.browserStdOut'. This property is already registered.
2025-12-27 23:01:09.260 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.elapsedTiming'. This property is already registered.
2025-12-27 23:01:09.260 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.threadExit'. This property is already registered.
2025-12-27 23:01:09.260 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.processExit'. This property is already registered.
2025-12-27 23:01:09.260 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.engineLogging'. This property is already registered.
2025-12-27 23:01:09.260 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.diagnosticsLog.protocolMessages'. This property is already registered.
2025-12-27 23:01:09.261 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.diagnosticsLog.dispatcherMessages'. This property is already registered.
2025-12-27 23:01:09.261 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.diagnosticsLog.debugEngineAPITracing'. This property is already registered.
2025-12-27 23:01:09.261 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.diagnosticsLog.debugRuntimeEventTracing'. This property is already registered.
2025-12-27 23:01:09.261 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.diagnosticsLog.expressionEvaluationTracing'. This property is already registered.
2025-12-27 23:01:09.261 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.diagnosticsLog.startDebuggingTracing'. This property is already registered.
2025-12-27 23:01:09.261 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.logging.consoleUsageMessage'. This property is already registered.
2025-12-27 23:01:09.261 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.suppressJITOptimizations'. This property is already registered.
2025-12-27 23:01:09.261 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.symbolOptions.searchPaths'. This property is already registered.
2025-12-27 23:01:09.261 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.symbolOptions.searchMicrosoftSymbolServer'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.symbolOptions.searchNuGetOrgSymbolServer'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.symbolOptions.cachePath'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.symbolOptions.moduleFilter.mode'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.symbolOptions.moduleFilter.excludedModules'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.symbolOptions.moduleFilter.includedModules'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.symbolOptions.moduleFilter.includeSymbolsNextToModules'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.symbolOptions.moduleFilter.includeSymbolsOnDemand'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.expressionEvaluationOptions.allowImplicitFuncEval'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.expressionEvaluationOptions.allowToString'. This property is already registered.
2025-12-27 23:01:09.262 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.expressionEvaluationOptions.allowFastEvaluate'. This property is already registered.
2025-12-27 23:01:09.263 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.debug.expressionEvaluationOptions.showRawValues'. This property is already registered.
2025-12-27 23:01:09.263 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.unitTestDebuggingOptions'. This property is already registered.
2025-12-27 23:01:09.263 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.unitTests.runSettingsPath'. This property is already registered.
2025-12-27 23:01:09.263 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.preferCSharpExtension'. This property is already registered.
2025-12-27 23:01:09.263 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.path'. This property is already registered.
2025-12-27 23:01:09.263 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.componentPaths'. This property is already registered.
2025-12-27 23:01:09.263 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.startTimeout'. This property is already registered.
2025-12-27 23:01:09.263 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.waitForDebugger'. This property is already registered.
2025-12-27 23:01:09.263 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.extensionPaths'. This property is already registered.
2025-12-27 23:01:09.264 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.crashDumpPath'. This property is already registered.
2025-12-27 23:01:09.264 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.suppressLspErrorToasts'. This property is already registered.
2025-12-27 23:01:09.264 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.suppressMiscellaneousFilesToasts'. This property is already registered.
2025-12-27 23:01:09.264 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.useServerGC'. This property is already registered.
2025-12-27 23:01:09.264 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.enableXamlTools'. This property is already registered.
2025-12-27 23:01:09.264 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.projects.binaryLogPath'. This property is already registered.
2025-12-27 23:01:09.264 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.projects.enableAutomaticRestore'. This property is already registered.
2025-12-27 23:01:09.264 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.projects.enableFileBasedPrograms'. This property is already registered.
2025-12-27 23:01:09.265 [warning] [muhammad-sammy.csharp]: Cannot register 'razor.languageServer.directory'. This property is already registered.
2025-12-27 23:01:09.265 [warning] [muhammad-sammy.csharp]: Cannot register 'razor.languageServer.debug'. This property is already registered.
2025-12-27 23:01:09.265 [warning] [muhammad-sammy.csharp]: Cannot register 'razor.languageServer.suppressLspErrorToasts'. This property is already registered.
2025-12-27 23:01:09.265 [warning] [muhammad-sammy.csharp]: Cannot register 'dotnet.server.useOmnisharp'. This property is already registered.
2025-12-27 23:01:09.265 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.dotnetPath'. This property is already registered.
2025-12-27 23:01:09.265 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.format.enable'. This property is already registered.
2025-12-27 23:01:09.265 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.suppressDotnetInstallWarning'. This property is already registered.
2025-12-27 23:01:09.265 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.suppressDotnetRestoreNotification'. This property is already registered.
2025-12-27 23:01:09.266 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.suppressProjectJsonWarning'. This property is already registered.
2025-12-27 23:01:09.266 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.suppressBuildAssetsNotification'. This property is already registered.
2025-12-27 23:01:09.266 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.suppressHiddenDiagnostics'. This property is already registered.
2025-12-27 23:01:09.266 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.referencesCodeLens.filteredSymbols'. This property is already registered.
2025-12-27 23:01:09.266 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.maxProjectFileCountForDiagnosticAnalysis'. This property is already registered.
2025-12-27 23:01:09.266 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.semanticHighlighting.enabled'. This property is already registered.
2025-12-27 23:01:09.266 [warning] [muhammad-sammy.csharp]: Cannot register 'csharp.showOmnisharpLogOnError'. This property is already registered.
2025-12-27 23:01:09.266 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.useModernNet'. This property is already registered.
2025-12-27 23:01:09.267 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.sdkPath'. This property is already registered.
2025-12-27 23:01:09.267 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.sdkVersion'. This property is already registered.
2025-12-27 23:01:09.267 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.sdkIncludePrereleases'. This property is already registered.
2025-12-27 23:01:09.267 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.monoPath'. This property is already registered.
2025-12-27 23:01:09.267 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.loggingLevel'. This property is already registered.
2025-12-27 23:01:09.267 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.autoStart'. This property is already registered.
2025-12-27 23:01:09.267 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.projectFilesExcludePattern'. This property is already registered.
2025-12-27 23:01:09.267 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.projectLoadTimeout'. This property is already registered.
2025-12-27 23:01:09.267 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.maxProjectResults'. This property is already registered.
2025-12-27 23:01:09.268 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.useEditorFormattingSettings'. This property is already registered.
2025-12-27 23:01:09.268 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.minFindSymbolsFilterLength'. This property is already registered.
2025-12-27 23:01:09.268 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.maxFindSymbolsItems'. This property is already registered.
2025-12-27 23:01:09.268 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.disableMSBuildDiagnosticWarning'. This property is already registered.
2025-12-27 23:01:09.268 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.enableMsBuildLoadProjectsOnDemand'. This property is already registered.
2025-12-27 23:01:09.268 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.enableEditorConfigSupport'. This property is already registered.
2025-12-27 23:01:09.268 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.enableDecompilationSupport'. This property is already registered.
2025-12-27 23:01:09.268 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.enableLspDriver'. This property is already registered.
2025-12-27 23:01:09.268 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.enableAsyncCompletion'. This property is already registered.
2025-12-27 23:01:09.269 [warning] [muhammad-sammy.csharp]: Cannot register 'omnisharp.dotNetCliPaths'. This property is already registered.
2025-12-27 23:01:09.269 [warning] [muhammad-sammy.csharp]: Cannot register 'razor.plugin.path'. This property is already registered.
2025-12-27 23:01:09.269 [warning] [muhammad-sammy.csharp]: Cannot register 'razor.devmode'. This property is already registered.
2025-12-27 23:01:09.269 [warning] [muhammad-sammy.csharp]: Cannot register 'razor.format.enable'. This property is already registered.
2025-12-27 23:01:09.269 [warning] [muhammad-sammy.csharp]: Cannot register 'razor.format.codeBlockBraceOnNextLine'. This property is already registered.
2025-12-27 23:01:09.269 [warning] [muhammad-sammy.csharp]: Cannot register 'razor.completion.commitElementsWithSpace'. This property is already registered.
2025-12-27 23:01:09.442 [info] Started local extension host with pid 210626.
2025-12-27 23:01:10.272 [error] Cannot read properties of undefined (reading 'extensionId'): TypeError: Cannot read properties of undefined (reading 'extensionId')
    at t (vscode-file://vscode-app/usr/share/vscodium/resources/app/out/vs/workbench/workbench.desktop.main.js:4125:2745)
    at _Dt.recommendRemoteExtensionIfNeeded (vscode-file://vscode-app/usr/share/vscodium/resources/app/out/vs/workbench/workbench.desktop.main.js:4125:3497)
2025-12-27 23:01:11.769 [info] [perf] Render performance baseline is 16ms
2025-12-27 23:01:12.212 [warning] [kylin-debug]: Couldn't find message for key gdb.launch.ssh.
2025-12-27 23:01:16.106 [error] An unknown error occurred. Please consult the log for more details.
2025-12-27 23:04:58.185 [info] [muhammad-sammy.csharp]: Command `o.restart` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.185 [info] [muhammad-sammy.csharp]: Command `o.pickProjectAndStart` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.186 [info] [muhammad-sammy.csharp]: Command `dotnet.openSolution` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.186 [info] [muhammad-sammy.csharp]: Command `o.fixAll.solution` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.186 [info] [muhammad-sammy.csharp]: Command `o.fixAll.project` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.186 [info] [muhammad-sammy.csharp]: Command `o.fixAll.document` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.186 [info] [muhammad-sammy.csharp]: Command `o.reanalyze.allProjects` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.186 [info] [muhammad-sammy.csharp]: Command `o.reanalyze.currentProject` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.187 [info] [muhammad-sammy.csharp]: Command `dotnet.generateAssets` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.187 [info] [muhammad-sammy.csharp]: Command `dotnet.restore.project` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.187 [info] [muhammad-sammy.csharp]: Command `dotnet.restore.all` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.187 [info] [muhammad-sammy.csharp]: Command `csharp.listProcess` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.187 [info] [muhammad-sammy.csharp]: Command `csharp.listRemoteProcess` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.187 [info] [muhammad-sammy.csharp]: Command `csharp.listRemoteDockerProcess` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.187 [info] [muhammad-sammy.csharp]: Command `csharp.attachToProcess` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.188 [info] [muhammad-sammy.csharp]: Command `csharp.reportIssue` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.188 [info] [muhammad-sammy.csharp]: Command `csharp.showDecompilationTerms` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.188 [info] [muhammad-sammy.csharp]: Command `extension.showRazorCSharpWindow` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.188 [info] [muhammad-sammy.csharp]: Command `extension.showRazorHtmlWindow` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.188 [info] [muhammad-sammy.csharp]: Command `razor.reportIssue` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.188 [info] [muhammad-sammy.csharp]: Command `dotnet.test.runTestsInContext` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.188 [info] [muhammad-sammy.csharp]: Command `dotnet.test.debugTestsInContext` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.188 [info] [muhammad-sammy.csharp]: Command `dotnet.restartServer` already registered by C# (ms-dotnettools.csharp)
2025-12-27 23:04:58.237 [info] Started local extension host with pid 214750.
2025-12-27 23:04:58.237 [info] Started local extension host with pid 214751.
2025-12-27 23:05:04.737 [error] An unknown error occurred. Please consult the log for more details.
